Price,Close,High,Low,Open,Volume,Log_return,realized_volatility_20d
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,,
Date,,,,,,,
2010-09-10,1109.550048828125,1110.8800048828125,1103.9200439453125,1104.5699462890625,3061160000,0.004851545040690317,0.011594885570552198
2010-09-13,1121.9000244140625,1123.8699951171875,1113.3800048828125,1113.3800048828125,4521050000,0.01106912660314444,0.011728355358716122
2010-09-14,1121.0999755859375,1127.3599853515625,1115.5799560546875,1121.1600341796875,4521050000,-0.0007133739296067345,0.01173663491762011
2010-09-15,1125.0699462890625,1126.4599609375,1114.6300048828125,1119.4300537109375,3369840000,0.003534883802268771,0.011497663689595348
2010-09-16,1124.6600341796875,1125.43994140625,1118.8800048828125,1123.8900146484375,3364080000,-0.0003644100558466401,0.011504947596009885
2010-09-17,1125.5899658203125,1131.469970703125,1122.4300537109375,1126.3900146484375,4086140000,0.0008265141149324639,0.010658795256107984
2010-09-20,1142.7099609375,1144.8599853515625,1126.5699462890625,1126.5699462890625,3364080000,0.015095287889557545,0.010930854340538483
2010-09-21,1139.780029296875,1148.5899658203125,1136.219970703125,1142.8199462890625,4175660000,-0.0025673131207138568,0.010884017696820732
2010-09-22,1134.280029296875,1144.3800048828125,1131.5799560546875,1139.489990234375,3911070000,-0.004837172794451643,0.010237875045503629
2010-09-23,1124.8299560546875,1136.77001953125,1122.7900390625,1131.0999755859375,3847850000,-0.008366240177841381,0.010592367318112833
2010-09-24,1148.6700439453125,1148.9000244140625,1131.68994140625,1131.68994140625,4123950000,0.020972915547808245,0.010973664701047168
2010-09-27,1142.1600341796875,1149.9200439453125,1142.0,1148.6400146484375,3587860000,-0.005683553181933576,0.010833310831612413
2010-09-28,1147.699951171875,1150.0,1132.0899658203125,1142.31005859375,4025840000,0.004838660735848585,0.009935883364998213
2010-09-29,1144.72998046875,1148.6300048828125,1140.260009765625,1146.75,3990280000,-0.002591112883144724,0.01002278074836232
2010-09-30,1141.199951171875,1157.1600341796875,1136.0799560546875,1145.969970703125,4284160000,-0.00308848670645526,0.008274430951087918
2010-10-01,1146.239990234375,1150.300048828125,1139.4200439453125,1143.489990234375,4298910000,0.004406714359894576,0.008152810111841139
2010-10-04,1137.030029296875,1148.1600341796875,1131.8699951171875,1144.9599609375,3604110000,-0.008067386519721716,0.008076963906408585
2010-10-05,1160.75,1162.760009765625,1140.6800537109375,1140.6800537109375,4068840000,0.02064672250716406,0.008545544437387781
2010-10-06,1159.969970703125,1162.3299560546875,1154.8499755859375,1159.81005859375,4073160000,-0.0006722304595956211,0.00854597805149797
2010-10-07,1158.06005859375,1163.8699951171875,1151.4100341796875,1161.5699462890625,3910550000,-0.0016478755817934904,0.008584036965460813
2010-10-08,1165.1500244140625,1167.72998046875,1155.5799560546875,1158.3599853515625,3871420000,0.006103613171284074,0.008607527572936351
2010-10-11,1165.3199462890625,1168.6800537109375,1162.02001953125,1165.3199462890625,2505900000,0.00014582627318711122,0.008374901887695742
2010-10-12,1169.77001953125,1172.5799560546875,1155.7099609375,1164.280029296875,4076170000,0.0038114836641496563,0.008361735081623793
2010-10-13,1178.0999755859375,1184.3800048828125,1171.3199462890625,1171.3199462890625,4969410000,0.007095785561559261,0.008430963354653926
2010-10-14,1173.81005859375,1178.8900146484375,1166.7099609375,1177.8199462890625,4969410000,-0.003648032184403023,0.008517170200537279
2010-10-15,1176.18994140625,1181.199951171875,1167.1199951171875,1177.469970703125,5724910000,0.002025432873275127,0.008511665954800888
2010-10-18,1184.7099609375,1185.530029296875,1174.550048828125,1176.8299560546875,4450050000,0.007217634690706231,0.008053390222278167
2010-10-19,1165.9000244140625,1178.6400146484375,1159.7099609375,1178.6400146484375,5600120000,-0.016004644029054833,0.008948145330929977
2010-10-20,1178.1700439453125,1182.93994140625,1166.739990234375,1166.739990234375,5027880000,0.010469082613678416,0.009064462629061366
2010-10-21,1180.260009765625,1189.4300537109375,1171.1700439453125,1179.8199462890625,4625470000,0.0017723369527991779,0.008737825906204142
2010-10-22,1183.0799560546875,1183.9300537109375,1178.989990234375,1180.52001953125,3177890000,0.0023864087842906394,0.007569355609827401
2010-10-25,1185.6199951171875,1196.1400146484375,1184.739990234375,1184.739990234375,4221380000,0.00214467014688162,0.007379682063837137
2010-10-26,1185.6400146484375,1187.1099853515625,1177.719970703125,1184.8800048828125,4203680000,1.6885142218022246e-05,0.007356223077305613
2010-10-27,1182.449951171875,1183.8399658203125,1171.699951171875,1183.8399658203125,4335670000,-0.0026942096392165637,0.007359369285292323
2010-10-28,1183.780029296875,1189.530029296875,1177.0999755859375,1184.469970703125,4283460000,0.0011242172367564925,0.0072773126426510515
2010-10-29,1183.260009765625,1185.4599609375,1179.699951171875,1183.8699951171875,3537880000,-0.00043938381356833266,0.007267731268013346
2010-11-01,1184.3800048828125,1195.81005859375,1177.6500244140625,1185.7099609375,4129180000,0.0009460857172530168,0.006907959291075844
2010-11-02,1193.5699462890625,1195.8800048828125,1187.8599853515625,1187.8599853515625,3866200000,0.007729336064693736,0.005546423041915109
2010-11-03,1197.9599609375,1198.300048828125,1183.56005859375,1193.7900390625,4665480000,0.003671306443685746,0.0055462923167940385
2010-11-04,1221.06005859375,1221.25,1198.3399658203125,1198.3399658203125,5695470000,0.019099304409664532,0.006720556416845985
2010-11-05,1225.8499755859375,1227.0799560546875,1220.2900390625,1221.199951171875,5637460000,0.003915079053611362,0.006679029677000547
2010-11-08,1223.25,1224.5699462890625,1217.550048828125,1223.239990234375,3937230000,-0.0021232098228606586,0.0067408099228883096
2010-11-09,1213.4000244140625,1226.8399658203125,1208.93994140625,1223.5899658203125,4848040000,-0.008084894540661062,0.0071259707667411685
2010-11-10,1218.7099609375,1218.75,1204.3299560546875,1213.1400146484375,4561300000,0.004366533579725262,0.007045521272748352
2010-11-11,1213.5400390625,1215.449951171875,1204.489990234375,1213.0400390625,3931120000,-0.004251149890857143,0.007070836849851275
2010-11-12,1199.2099609375,1210.5,1194.0799560546875,1209.0699462890625,4213620000,-0.011878766244753407,0.00768990100879638
2010-11-15,1197.75,1207.4300537109375,1197.1500244140625,1200.43994140625,3503370000,-0.0012181773094550822,0.007559376709365383
2010-11-16,1178.3399658203125,1194.7900390625,1173.0,1194.7900390625,5116380000,-0.016338157414688127,0.007598080210761956
2010-11-17,1178.5899658203125,1183.56005859375,1175.8199462890625,1178.3299560546875,3904780000,0.0002121403759877297,0.0072291613489260135
2010-11-18,1196.68994140625,1200.2900390625,1183.75,1183.75,4687260000,0.015240583543647691,0.007988607939860278
2010-11-19,1199.72998046875,1199.969970703125,1189.43994140625,1196.1199951171875,3675390000,0.0025371519119104955,0.007990362418206139
2010-11-22,1197.8399658203125,1198.93994140625,1184.5799560546875,1198.0699462890625,3689500000,-0.001576608885061296,0.007998244035509958
2010-11-23,1180.72998046875,1192.510009765625,1176.9100341796875,1192.510009765625,4133070000,-0.014387031590549965,0.008665870347040605
2010-11-24,1198.3499755859375,1198.6199951171875,1183.699951171875,1183.699951171875,3384250000,0.01481271551861717,0.009264951317385509
2010-11-26,1189.4000244140625,1194.1600341796875,1186.9300537109375,1194.1600341796875,1613820000,-0.007496591424233891,0.00944145705487854
2010-11-29,1187.760009765625,1190.3399658203125,1173.6400146484375,1189.0799560546875,3673450000,-0.001379810265237083,0.00944734193793498
2010-11-30,1180.550048828125,1187.4000244140625,1174.1400146484375,1182.9599609375,4284700000,-0.006088715610163862,0.009548122934157716
2010-12-01,1206.0699462890625,1207.6099853515625,1186.5999755859375,1186.5999755859375,4548110000,0.021386622263129783,0.010575315910408733
2010-12-02,1221.530029296875,1221.8900146484375,1206.81005859375,1206.81005859375,4970800000,0.012737100160620848,0.010906563901200135
2010-12-03,1224.7099609375,1225.5699462890625,1216.8199462890625,1219.9300537109375,3735780000,0.0025998540163515035,0.01005412072848928
2010-12-06,1223.1199951171875,1225.800048828125,1220.6700439453125,1223.8699951171875,3527370000,-0.0012990821033003648,0.010018872136911133
2010-12-07,1223.75,1235.050048828125,1223.25,1227.25,6970630000,0.0005149475844580072,0.010008353121524852
2010-12-08,1228.280029296875,1228.9300537109375,1219.5,1225.02001953125,4607590000,0.0036949257526148233,0.009851643896240863
2010-12-09,1233.0,1234.7099609375,1226.8499755859375,1230.1400146484375,4522510000,0.0038353835670092563,0.009841693528411535
2010-12-10,1240.4000244140625,1240.4000244140625,1232.5799560546875,1233.8499755859375,4547310000,0.005983703744360294,0.009843200730008866
2010-12-13,1240.4599609375,1246.72998046875,1240.3399658203125,1242.52001953125,4361240000,4.8319150458452794e-05,0.009365549669052694
2010-12-14,1241.5899658203125,1246.5899658203125,1238.1700439453125,1241.8399658203125,4132350000,0.0009105416846800492,0.00934281676381836
2010-12-15,1235.22998046875,1244.25,1234.010009765625,1241.5799560546875,4407340000,-0.0051356170153353965,0.008495725619301614
2010-12-16,1242.8699951171875,1243.75,1232.8499755859375,1236.3399658203125,4736820000,0.006166045704273937,0.008520870378784823
2010-12-17,1243.9100341796875,1245.81005859375,1239.8699951171875,1243.6300048828125,4632470000,0.0008364544598930705,0.00799355677495938
2010-12-20,1247.0799560546875,1250.199951171875,1241.510009765625,1245.760009765625,3548140000,0.0025451114605429463,0.007993588529602885
2010-12-21,1254.5999755859375,1255.8199462890625,1249.4300537109375,1249.4300537109375,3479670000,0.0060119938497866,0.007998212158645684
2010-12-22,1258.8399658203125,1259.3900146484375,1254.93994140625,1254.93994140625,1285590000,0.0033738576255426243,0.0069655278087587934
2010-12-23,1256.77001953125,1258.5899658203125,1254.050048828125,1257.530029296875,2515020000,-0.0016456817776046477,0.00647679894717206
2010-12-27,1257.5400390625,1258.4300537109375,1251.47998046875,1254.6600341796875,1992470000,0.0006125096248109704,0.006066817305738631
2010-12-28,1258.510009765625,1259.9000244140625,1256.219970703125,1259.0999755859375,2478450000,0.0007710265951420123,0.006007874180173873
2010-12-29,1259.780029296875,1262.5999755859375,1258.780029296875,1258.780029296875,2214380000,0.0010086365106648648,0.005648278627037416
2010-12-30,1257.8800048828125,1261.0899658203125,1256.3199462890625,1259.43994140625,1970720000,-0.0015093576964174303,0.0037944686449084466
2010-12-31,1257.6400146484375,1259.3399658203125,1254.18994140625,1256.760009765625,1799770000,-0.00019080765268397786,0.002878080965757423
2011-01-03,1271.8699951171875,1276.1700439453125,1257.6199951171875,1257.6199951171875,4286670000,0.01125129414776139,0.003614805970185209
2011-01-04,1270.199951171875,1274.1199951171875,1262.6600341796875,1272.949951171875,4796420000,-0.001313924652635054,0.00361549644184781
2011-01-05,1276.56005859375,1277.6300048828125,1265.3599853515625,1268.780029296875,4764920000,0.004994676074308499,0.0036643592575986593
2011-01-06,1273.8499755859375,1278.1700439453125,1270.4300537109375,1276.2900390625,4844100000,-0.002125214370637225,0.0037618792050811865
2011-01-07,1271.5,1276.8299560546875,1261.699951171875,1274.4100341796875,4963110000,-0.001846485769081899,0.003815940130647946
2011-01-10,1269.75,1271.52001953125,1262.1800537109375,1270.8399658203125,4036450000,-0.0013772751808198854,0.0037182510069183375
2011-01-11,1274.47998046875,1277.25,1269.6199951171875,1272.5799560546875,4050750000,0.003718206258407198,0.0037504336887603813
2011-01-12,1285.9599609375,1286.8699951171875,1275.6500244140625,1275.6500244140625,4226940000,0.008967253798850817,0.004115363359974109
2011-01-13,1283.760009765625,1286.699951171875,1280.469970703125,1285.780029296875,4310840000,-0.001712211240459357,0.0038779994386584594
2011-01-14,1293.239990234375,1293.239990234375,1281.239990234375,1282.9000244140625,4661590000,0.007357410347301483,0.003954930683779804
2011-01-18,1295.02001953125,1296.06005859375,1290.1600341796875,1293.219970703125,5284990000,0.0013754642661832541,0.003948513558697285
2011-01-19,1281.9200439453125,1294.5999755859375,1278.9200439453125,1294.52001953125,4743710000,-0.010167165793385584,0.004791581784845822
2011-01-20,1280.260009765625,1283.3499755859375,1271.260009765625,1280.8499755859375,4935320000,-0.0012957984038339024,0.004697293378827053
2011-01-21,1283.3499755859375,1291.2099609375,1282.0699462890625,1283.6300048828125,4935320000,0.0024106376042604427,0.004676699130561656
2011-01-24,1290.8399658203125,1291.9300537109375,1282.469970703125,1283.2900390625,3902470000,0.005819315234595438,0.004754685971606396
2011-01-25,1291.1800537109375,1291.260009765625,1281.0699462890625,1288.1700439453125,4595380000,0.00026342777361852736,0.004758126561254756
2011-01-26,1296.6300048828125,1299.739990234375,1291.969970703125,1291.969970703125,4730980000,0.004212024148480004,0.004799267020470242
2011-01-27,1299.5400390625,1301.2900390625,1294.4100341796875,1297.510009765625,4309190000,0.002241791060799816,0.004800651351686281
2011-01-28,1276.3399658203125,1302.6700439453125,1275.0999755859375,1299.6300048828125,5618630000,-0.018013805424182846,0.006479777041073223
2011-01-31,1286.1199951171875,1287.1700439453125,1276.5,1276.5,4167160000,0.007633349932881147,0.006655170458530893
2011-02-01,1307.5899658203125,1308.8599853515625,1289.1400146484375,1289.1400146484375,5164500000,0.016555791837834375,0.007166265913572593
2011-02-02,1304.030029296875,1307.6099853515625,1302.6199951171875,1305.9100341796875,4098260000,-0.0027262302593629275,0.007201132614421198
2011-02-03,1307.0999755859375,1308.5999755859375,1294.8299560546875,1302.77001953125,4370990000,0.0023514322901266806,0.00715413323523174
2011-02-04,1310.8699951171875,1311.0,1301.6700439453125,1307.010009765625,3925950000,0.0028801110627525582,0.007119813401892603
2011-02-07,1319.050048828125,1322.8499755859375,1311.8499755859375,1311.8499755859375,3902270000,0.006220782345952654,0.007152721961796413
2011-02-08,1324.5699462890625,1324.8699951171875,1316.030029296875,1318.760009765625,3881530000,0.004176020375839696,0.007129179656892084
2011-02-09,1320.8800048828125,1324.5400390625,1314.8900146484375,1322.47998046875,3922240000,-0.002789653077800705,0.007200239901937709
2011-02-10,1321.8699951171875,1322.780029296875,1311.739990234375,1318.1300048828125,4184610000,0.000749212207498601,0.00700069988990303
2011-02-11,1329.1500244140625,1330.7900390625,1316.0799560546875,1318.6600341796875,4219300000,0.00549226150188646,0.007018703345559748
2011-02-14,1332.3199462890625,1332.9599609375,1326.9000244140625,1328.72998046875,3567040000,0.002382084644068833,0.006896125298866515
2011-02-15,1328.010009765625,1330.4300537109375,1324.6099853515625,1330.4300537109375,3926860000,-0.003240154691578971,0.006976867891708642
2011-02-16,1336.3199462890625,1337.6099853515625,1329.510009765625,1329.510009765625,1966450000,0.006237938698850808,0.006511825353760298
2011-02-17,1340.4300537109375,1341.5,1331.0,1334.3699951171875,1966450000,0.0030709708803804935,0.006465793905791436
2011-02-18,1343.010009765625,1344.0699462890625,1338.1199951171875,1340.3800048828125,1162310000,0.0019228727220244875,0.006466260078825386
2011-02-22,1315.43994140625,1338.9100341796875,1312.3299560546875,1338.9100341796875,1322780000,-0.020742204920454525,0.008195734194254093
2011-02-23,1307.4000244140625,1317.9100341796875,1299.550048828125,1315.43994140625,1330340000,-0.006130715010508629,0.00834699447153826
2011-02-24,1306.0999755859375,1310.9100341796875,1294.260009765625,1307.0899658203125,1222900000,-0.0009948719612429039,0.008310321035907332
2011-02-25,1319.8800048828125,1320.6099853515625,1307.3399658203125,1307.3399658203125,3836030000,0.010495248165324718,0.008608074178388629
2011-02-28,1327.219970703125,1329.3800048828125,1320.550048828125,1321.6099853515625,1252850000,0.005545679951233036,0.007433196777542638
2011-03-01,1306.3299560546875,1332.0899658203125,1306.1400146484375,1328.6400146484375,1180420000,-0.015864861791058633,0.008295425881193275
2011-03-02,1308.43994140625,1314.18994140625,1302.5799560546875,1305.469970703125,1025000000,0.0016138978895201782,0.007427233347963996
2011-03-03,1330.969970703125,1332.280029296875,1312.3699951171875,1312.3699951171875,4340470000,0.017072434579238578,0.008307453484666242
2011-03-04,1321.1500244140625,1331.0799560546875,1312.5899658203125,1330.72998046875,4223740000,-0.007405389789368721,0.008509325824294114
2011-03-07,1310.1300048828125,1327.6800537109375,1303.989990234375,1322.719970703125,3964730000,-0.008376215256269803,0.008715773594057443
2011-03-08,1321.8199462890625,1325.739990234375,1306.8599853515625,1311.050048828125,4531420000,0.008883161530176173,0.008835746251873057
2011-03-09,1320.02001953125,1323.2099609375,1312.27001953125,1319.9200439453125,3709520000,-0.0013626313929708095,0.008788100393167181
2011-03-10,1295.1099853515625,1315.719970703125,1294.2099609375,1315.719970703125,4723020000,-0.019051280476330656,0.00974337842254695
2011-03-11,1304.280029296875,1308.3499755859375,1291.989990234375,1293.4300537109375,3740400000,0.007055564524569619,0.009903192830557822
2011-03-14,1296.3900146484375,1301.18994140625,1286.3699951171875,1301.18994140625,4050370000,-0.006067696956773771,0.009861877026356049
2011-03-15,1281.8699951171875,1288.4599609375,1261.1199951171875,1288.4599609375,5201400000,-0.011263544394845545,0.010067416003303582
2011-03-16,1256.8800048828125,1280.9100341796875,1249.050048828125,1279.4599609375,5833000000,-0.019687481949372254,0.010823433177289801
2011-03-17,1273.719970703125,1278.8800048828125,1261.6099853515625,1261.6099853515625,4134950000,0.013309266231874258,0.011240057485305724
2011-03-18,1279.2099609375,1288.8800048828125,1276.1800537109375,1276.7099609375,4685500000,0.0043009395825458095,0.011274871104652095
2011-03-21,1298.3800048828125,1300.5799560546875,1281.6500244140625,1281.6500244140625,4223730000,0.01487466793018228,0.011887741003324816
2011-03-22,1293.77001953125,1299.3499755859375,1292.699951171875,1298.2900390625,3576550000,-0.0035568853410381704,0.011028132705999765
2011-03-23,1297.5400390625,1300.510009765625,1284.050048828125,1292.18994140625,3842350000,0.002909742258502921,0.01098464429073296
2011-03-24,1309.6600341796875,1311.3399658203125,1297.739990234375,1300.6099853515625,4223740000,0.009297393435475379,0.011193354515497418
2011-03-25,1313.800048828125,1319.1800537109375,1310.1500244140625,1311.800048828125,4223740000,0.0031561510021889394,0.010953605912585134
2011-03-28,1310.18994140625,1319.739990234375,1310.18994140625,1315.449951171875,3215170000,-0.002751618499391395,0.01088018917059851
2011-03-29,1319.43994140625,1319.449951171875,1305.260009765625,1309.3699951171875,3482580000,0.007035239607301627,0.010388115458401024
2011-03-30,1328.260009765625,1331.739990234375,1321.8900146484375,1321.8900146484375,3809570000,0.006662462626235184,0.010477579827271877
2011-03-31,1325.8299560546875,1329.77001953125,1325.030029296875,1327.43994140625,3566270000,-0.001831177104975248,0.009755570553832619
2011-04-01,1332.4100341796875,1337.8499755859375,1328.8900146484375,1329.47998046875,4223740000,0.004950712944456072,0.009665644704931003
2011-04-04,1332.8699951171875,1336.739990234375,1329.0999755859375,1333.56005859375,4223740000,0.0003451501808517552,0.009441851059129114
2011-04-05,1332.6300048828125,1338.2099609375,1330.030029296875,1332.030029296875,3852280000,-0.00018007145753026058,0.009252121716069334
2011-04-06,1335.5400390625,1339.3800048828125,1331.0899658203125,1335.93994140625,4223740000,0.002181296758153027,0.009250377499018334
2011-04-07,1333.510009765625,1338.800048828125,1326.56005859375,1334.8199462890625,4005600000,-0.0015211626992252944,0.008043719132208468
2011-04-08,1328.1700439453125,1339.4599609375,1322.93994140625,1336.1600341796875,3582810000,-0.004012483000974196,0.008019254948373996
2011-04-11,1324.4599609375,1333.77001953125,1321.06005859375,1329.010009765625,3478970000,-0.00279728829140217,0.007902023588116112
2011-04-12,1314.1600341796875,1321.9599609375,1309.510009765625,1321.9599609375,4275490000,-0.007807095445724583,0.007651898104982142
2011-04-13,1314.4100341796875,1321.3499755859375,1309.18994140625,1314.030029296875,3850860000,0.0001902174903101045,0.005874616121187534
2011-04-14,1314.52001953125,1316.7900390625,1302.4200439453125,1311.1300048828125,3872630000,8.36730908616908e-05,0.005276699241517896
2011-04-15,1319.6800537109375,1322.8800048828125,1313.6800537109375,1314.5400390625,4223740000,0.003917728825568014,0.005266972447556191
2011-04-18,1305.1400146484375,1313.3499755859375,1294.699951171875,1313.3499755859375,4223740000,-0.011078997728577972,0.005003813116108929
2011-04-19,1312.6199951171875,1312.699951171875,1303.969970703125,1305.989990234375,3886300000,0.005714810218094469,0.005060785215281078
2011-04-20,1330.3599853515625,1332.6600341796875,1319.1199951171875,1319.1199951171875,4236280000,0.013424435132347328,0.005793059104654218
2011-04-21,1337.3800048828125,1337.489990234375,1332.8299560546875,1333.22998046875,3587240000,0.0052629084996557015,0.005563754231453691
2011-04-25,1335.25,1337.550048828125,1331.469970703125,1337.1400146484375,2142130000,-0.0015939395500958124,0.005570373045107499
2011-04-26,1347.239990234375,1349.550048828125,1336.75,1336.75,3908060000,0.008939507790192994,0.0057862258755328605
2011-04-27,1355.6600341796875,1357.489990234375,1344.25,1348.4300537109375,4051570000,0.006230397799828821,0.005747599204640471
2011-04-28,1360.47998046875,1361.7099609375,1353.5999755859375,1353.8599853515625,4036820000,0.0035491184714345463,0.005637363595820452
2011-04-29,1363.6099853515625,1364.56005859375,1358.68994140625,1360.1400146484375,3479070000,0.002298019742020782,0.005596032040158419
2011-05-02,1361.219970703125,1370.5799560546875,1358.5899658203125,1365.2099609375,3846250000,-0.001754249109045456,0.005573219864928099
2011-05-03,1356.6199951171875,1360.8399658203125,1349.52001953125,1359.760009765625,4223740000,-0.0033850263710526606,0.005660472188870184
2011-05-04,1347.3199462890625,1355.9000244140625,1341.5,1355.9000244140625,4223740000,-0.006878914252832363,0.005918982112551144
2011-05-05,1335.0999755859375,1348.0,1329.1700439453125,1344.1600341796875,3846250000,-0.009111217180694528,0.006282443163835551
2011-05-06,1340.199951171875,1354.3599853515625,1335.5799560546875,1340.239990234375,4223740000,0.003812642995876722,0.0063282506337896385
2011-05-09,1346.2900390625,1349.43994140625,1338.6400146484375,1340.199951171875,4265250000,0.004533870101931407,0.006313792372312805
2011-05-10,1357.1600341796875,1359.43994140625,1348.3399658203125,1348.3399658203125,4223740000,0.00804161600966336,0.006463243499546789
2011-05-11,1342.0799560546875,1354.510009765625,1336.3599853515625,1354.510009765625,3846250000,-0.011173689687885626,0.006748261668882267
2011-05-12,1348.6500244140625,1351.050048828125,1332.030029296875,1339.3900146484375,3777210000,0.004883493672167491,0.00679816549487186
2011-05-13,1337.77001953125,1350.469970703125,1333.3599853515625,1348.68994140625,3426660000,-0.008100047045425269,0.007113317879889588
2011-05-16,1329.469970703125,1343.3299560546875,1327.3199462890625,1334.77001953125,3846250000,-0.0062237186380957365,0.007245363749178481
2011-05-17,1328.97998046875,1330.4200439453125,1318.510009765625,1326.0999755859375,4053970000,-0.0003686285233300362,0.0067322892835921
2011-05-18,1340.6800537109375,1341.8199462890625,1326.5899658203125,1328.5400390625,3922030000,0.008765271983703134,0.006879927219623278
2011-05-19,1343.5999755859375,1346.8199462890625,1336.3599853515625,1342.4000244140625,3626110000,0.0021755725891674884,0.006246341294709699
2011-05-20,1333.27001953125,1342.0,1330.6700439453125,1342.0,4066020000,-0.007717974612614023,0.006397439974870229
2011-05-23,1317.3699951171875,1333.0699462890625,1312.8800048828125,1333.0699462890625,3255580000,-0.011997264840988668,0.006922114655874678
2011-05-24,1316.280029296875,1323.719970703125,1313.8699951171875,1317.699951171875,3846250000,-0.0008277226453314669,0.00654229447616402
2011-05-25,1320.469970703125,1325.8599853515625,1311.800048828125,1316.3599853515625,4109670000,0.0031781131566695725,0.006394699116859629
2011-05-26,1325.68994140625,1328.510009765625,1314.4100341796875,1320.6400146484375,3259470000,0.003945322767699228,0.00641115346556238
2011-05-27,1331.0999755859375,1334.6199951171875,1325.68994140625,1325.68994140625,3124560000,0.004072615318765918,0.006475458667613715
2011-05-31,1345.199951171875,1345.199951171875,1331.0999755859375,1331.0999755859375,4696240000,0.01053701485636789,0.006984026914949778
2011-06-01,1314.550048828125,1345.199951171875,1313.7099609375,1345.199951171875,4241090000,-0.023048225700640405,0.008595922006104997
2011-06-02,1312.93994140625,1318.030029296875,1305.6099853515625,1314.550048828125,3762170000,-0.001225586114047521,0.008504801313514861
2011-06-03,1300.1600341796875,1312.93994140625,1297.9000244140625,1312.93994140625,3505030000,-0.00978149266519151,0.00853848733885158
2011-06-06,1286.1700439453125,1300.260009765625,1284.719970703125,1300.260009765625,3555980000,-0.010818516013722313,0.008700302333666756
2011-06-07,1284.93994140625,1296.219970703125,1284.739990234375,1286.31005859375,3846250000,-0.0009568650426676839,0.008566973903110234
2011-06-08,1279.56005859375,1287.0400390625,1277.4200439453125,1284.6300048828125,3970810000,-0.0041956644216076975,0.008216929601140614
2011-06-09,1289.0,1294.5400390625,1279.6300048828125,1279.6300048828125,3332510000,0.007350409328991669,0.008284185783513054
2011-06-10,1270.97998046875,1288.5999755859375,1268.280029296875,1288.5999755859375,3846250000,-0.014078482881846339,0.00853409673131783
2011-06-13,1271.8299560546875,1277.0400390625,1265.6400146484375,1271.31005859375,4132520000,0.0006685325595012269,0.008481523881335119
2011-06-14,1287.8699951171875,1292.5,1272.219970703125,1272.219970703125,3500280000,0.012532913485107313,0.009068009342923067
2011-06-15,1265.4200439453125,1287.8699951171875,1261.9000244140625,1287.8699951171875,4070500000,-0.01758556950725801,0.009738443902580577
2011-06-16,1267.6400146484375,1274.1099853515625,1258.0699462890625,1265.530029296875,3846250000,0.0017527979756827483,0.009434889396173641
2011-06-17,1271.5,1279.8199462890625,1267.4000244140625,1268.5799560546875,4916460000,0.003040390291799793,0.009460843950969912
2011-06-20,1278.3599853515625,1280.4200439453125,1267.56005859375,1271.5,3464660000,0.005380689090158733,0.009552337117536232
2011-06-21,1295.52001953125,1297.6199951171875,1278.4000244140625,1278.4000244140625,4056150000,0.0133341790614636,0.009846220291040651
2011-06-22,1287.1400146484375,1298.6099853515625,1286.7900390625,1295.47998046875,3718420000,-0.006489459844407726,0.009927020246499102
2011-06-23,1283.5,1286.5999755859375,1262.8699951171875,1286.5999755859375,4983450000,-0.002831992858193941,0.009880943502020689
2011-06-24,1268.449951171875,1283.9300537109375,1267.239990234375,1283.0400390625,3665340000,-0.011795077176858442,0.01005642007868836
2011-06-27,1280.0999755859375,1284.9100341796875,1267.530029296875,1268.43994140625,3479070000,0.009142536655730837,0.01028435704485079
2011-06-28,1296.6700439453125,1296.800048828125,1280.2099609375,1280.2099609375,3681500000,0.012861292735996777,0.010444808374072571
2011-06-29,1307.4100341796875,1309.2099609375,1296.8499755859375,1296.8499755859375,4347540000,0.008248633534913173,0.009390996927591553
2011-06-30,1320.6400146484375,1321.969970703125,1307.6400146484375,1307.6400146484375,4200500000,0.010068371595162745,0.009666189250530487
2011-07-01,1339.6700439453125,1341.010009765625,1318.1800537109375,1320.6400146484375,3796930000,0.014306869106082431,0.009843992427411278
2011-07-05,1337.8800048828125,1340.8900146484375,1334.300048828125,1339.5899658203125,3722320000,-0.0013370725450782008,0.009439693626735341
2011-07-06,1339.219970703125,1340.93994140625,1330.9200439453125,1337.56005859375,3564190000,0.0010010578196052824,0.009417860198236117
2011-07-07,1353.219970703125,1356.47998046875,1339.6199951171875,1339.6199951171875,4069530000,0.010399582892092554,0.009472214305954987
2011-07-08,1343.800048828125,1352.3900146484375,1333.7099609375,1352.3900146484375,3594360000,-0.006985458106936123,0.009650374953951307
2011-07-11,1319.489990234375,1343.31005859375,1316.4200439453125,1343.31005859375,3879130000,-0.018256166936573934,0.010055294424829631
2011-07-12,1313.6400146484375,1327.1700439453125,1313.3299560546875,1319.6099853515625,4227890000,-0.004443369829837216,0.010152022546844655
2011-07-13,1317.719970703125,1331.47998046875,1314.449951171875,1314.449951171875,4060080000,0.0031010271091221173,0.00983230356438633
2011-07-14,1308.8699951171875,1326.8800048828125,1306.510009765625,1317.739990234375,4358570000,-0.006738782369334765,0.00900944662442904
2011-07-15,1316.1400146484375,1317.699951171875,1307.52001953125,1308.8699951171875,4242760000,0.005539055540283086,0.009050565744223466
2011-07-18,1305.43994140625,1315.93994140625,1295.9200439453125,1315.93994140625,4118160000,-0.008163117539368405,0.009317565991281453
2011-07-19,1326.72998046875,1328.1400146484375,1307.0699462890625,1307.0699462890625,4304600000,0.01617714964684356,0.0098622164791077
